age,attrition,business_travel,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
54,No,rarely,research_&_development,7,4,medical,1830,4,Female,68,3,2,research_scientist,4.0,married,6854.0,4,No,15,3,2,1,14,2.0,2,7,1,1,7.0
31,No,frequently,sales,7,4,marketing,1833,1,Female,68,3,3,sales_executive,1.0,married,9637.0,2,No,14,3,4,2,9,3.0,3,3,2,2,2.0
28,No,rarely,research_&_development,1,3,medical,1834,3,Female,67,3,1,research_scientist,1.0,married,3591.0,1,No,25,4,3,1,3,3.0,3,3,2,1,2.0
38,No,rarely,sales,2,4,marketing,1835,2,Female,77,1,2,sales_representative,4.0,married,5405.0,2,Yes,20,4,1,2,20,4.0,2,4,2,0,3.0
26,No,rarely,sales,10,3,medical,1836,3,Male,46,3,2,sales_executive,4.0,single,4684.0,1,No,13,3,1,0,5,4.0,3,5,3,1,2.0
58,No,frequently,research_&_development,15,4,life_sciences,1837,1,Male,87,3,4,research_director,3.0,married,15787.0,2,Yes,14,3,2,0,23,3.0,3,2,2,2,2.0
18,No,non_travel,research_&_development,14,3,medical,1839,2,Female,33,3,1,research_scientist,3.0,single,1514.0,1,No,16,3,3,0,0,4.0,1,0,0,0,0.0
31,Yes,rarely,human_resources,18,5,other,1842,4,Male,89,4,1,human_resources,1.0,married,2956.0,0,No,17,3,3,0,2,4.0,3,1,0,0,0.0
29,Yes,rarely,human_resources,13,3,human_resources,1844,1,Male,56,2,1,human_resources,3.0,divorced,2335.0,4,Yes,15,3,4,3,4,3.0,3,2,2,2,0.0
45,No,non_travel,sales,2,4,life_sciences,1845,3,Female,67,3,2,sales_executive,3.0,married,5154.0,4,No,22,4,2,2,10,3.0,4,8,7,5,4.068783068783069
36,No,rarely,research_&_development,2,4,other,1847,4,Female,73,3,2,research_scientist,2.0,married,6962.0,4,Yes,22,4,4,1,15,2.0,3,1,0,0,0.0
36,No,frequently,sales,2,4,life_sciences,1849,1,Male,92,3,2,sales_executive,4.0,married,5675.0,1,No,20,4,3,1,7,5.0,3,7,7,7,7.0
27,No,frequently,research_&_development,5,2,life_sciences,1850,4,Female,53,3,1,laboratory_technician,4.0,single,2379.0,0,Yes,14,3,3,0,6,3.0,2,5,4,0,4.068783068783069
29,No,frequently,research_&_development,20,1,medical,1852,4,Male,40,3,1,laboratory_technician,4.0,married,3812.0,1,No,13,3,2,0,11,3.0,4,11,8,3,4.068783068783069
32,No,frequently,sales,10,4,marketing,1853,4,Male,79,3,2,sales_executive,4.0,single,4648.0,8,No,13,3,3,0,4,2.0,4,0,0,0,0.0
42,No,non_travel,research_&_development,10,4,technical_degree,1854,3,Male,38,3,1,research_scientist,3.0,Desconocido,2936.0,3,No,22,4,2,2,10,1.0,2,6,3,3,3.0
47,No,rarely,research_&_development,9,4,other,1856,2,Female,64,3,1,laboratory_technician,3.0,single,2105.0,4,No,12,3,3,0,7,2.0,3,2,2,2,0.0
46,No,rarely,research_&_development,2,2,life_sciences,1857,4,Male,82,3,3,manufacturing_director,4.0,divorced,8578.0,3,No,14,3,3,1,12,4.0,2,9,8,4,7.0
28,No,non_travel,human_resources,1,2,life_sciences,1858,3,Male,43,3,1,human_resources,4.0,divorced,2706.0,1,No,15,3,2,1,3,2.0,3,3,2,2,4.068783068783069
29,No,rarely,research_&_development,29,1,life_sciences,1859,4,Male,93,1,2,healthcare_representative,3.0,divorced,6384.0,8,No,17,3,4,2,11,3.0,3,7,0,1,6.0
36,No,rarely,research_&_development,8,3,life_sciences,1860,4,Male,81,3,1,laboratory_technician,3.0,Desconocido,3968.0,4,No,13,3,4,0,8,3.0,3,0,0,0,0.0
32,Yes,rarely,sales,2,4,marketing,1862,3,Male,82,2,2,sales_executive,2.0,Desconocido,9907.0,7,Yes,12,3,3,0,7,3.0,2,2,2,2,2.0
46,No,rarely,sales,3,3,technical_degree,1863,1,Female,45,4,4,sales_executive,1.0,divorced,13225.0,2,No,12,3,4,1,25,5.0,3,19,17,2,8.0
27,No,rarely,sales,23,1,medical,1864,2,Female,36,2,2,sales_representative,3.0,married,3540.0,1,No,21,4,4,1,9,5.0,3,9,8,5,8.0
29,No,rarely,human_resources,6,1,medical,1865,4,Male,87,2,1,human_resources,2.0,married,2804.0,1,No,11,3,4,0,1,3.0,3,1,0,0,0.0
43,No,rarely,research_&_development,6,3,medical,1866,1,Female,81,2,5,manager,3.0,Desconocido,19392.0,7,No,13,3,4,0,21,2.0,3,16,12,6,4.068783068783069
48,No,rarely,research_&_development,10,3,life_sciences,1867,4,Male,91,2,5,research_director,2.0,married,19665.0,4,No,12,3,4,0,29,3.0,3,22,10,12,9.0
29,Yes,frequently,research_&_development,24,2,life_sciences,1868,4,Male,73,2,1,research_scientist,4.0,single,2439.0,1,Yes,24,4,2,0,1,3.0,2,1,0,1,0.0
46,Yes,rarely,sales,10,3,life_sciences,1869,3,Female,64,3,3,sales_executive,2.0,married,7314.0,5,No,21,4,3,3,14,2.0,3,8,7,0,4.068783068783069
27,No,frequently,research_&_development,15,3,life_sciences,1870,4,Female,77,2,1,research_scientist,1.0,married,4774.0,0,No,19,3,4,1,8,2.0,2,7,6,7,3.0
39,No,rarely,research_&_development,19,4,other,1871,4,Male,41,3,2,research_scientist,4.0,Desconocido,3902.0,8,No,14,3,2,3,7,2.0,3,2,2,2,2.0
55,No,rarely,research_&_development,2,4,technical_degree,1873,2,Male,98,2,1,research_scientist,4.0,married,2662.0,8,No,20,4,2,1,19,2.0,4,5,2,0,4.0
28,No,rarely,sales,3,3,medical,1875,2,Female,78,3,1,sales_representative,2.0,married,2856.0,1,No,19,3,4,1,1,3.0,3,1,0,0,4.068783068783069
30,Yes,rarely,sales,9,3,medical,1876,2,Male,89,3,1,sales_representative,4.0,single,1081.0,1,No,13,3,3,0,1,3.0,2,1,0,0,4.068783068783069
22,Yes,rarely,research_&_development,7,1,life_sciences,1878,4,Male,75,3,1,research_scientist,2.0,single,2472.0,1,Yes,23,4,1,0,1,2.0,3,1,0,0,0.0
36,No,rarely,sales,10,4,technical_degree,1880,2,Female,63,2,2,sales_executive,3.0,married,5673.0,1,Yes,13,3,1,1,10,4.0,3,10,9,1,7.0
31,No,rarely,research_&_development,20,3,life_sciences,1881,2,Male,89,3,2,laboratory_technician,3.0,divorced,4197.0,1,No,11,3,1,1,10,2.0,3,10,8,0,2.0
34,No,rarely,sales,4,3,life_sciences,1882,3,Male,64,3,3,sales_executive,4.0,married,9713.0,2,Yes,13,3,4,3,9,3.0,3,5,3,1,0.0
29,No,rarely,research_&_development,7,3,life_sciences,1883,4,Male,59,3,1,laboratory_technician,1.0,single,2062.0,3,No,14,3,2,0,11,3.0,3,3,2,1,2.0
37,No,rarely,research_&_development,7,4,medical,1885,4,Male,78,3,2,research_scientist,1.0,married,4284.0,5,Yes,22,4,3,1,16,2.0,3,5,3,0,4.0
36,No,rarely,research_&_development,16,2,other,1886,4,Female,44,2,2,manufacturing_director,2.0,married,4788.0,0,Yes,11,3,4,0,4,2.0,3,3,2,0,2.0
45,No,rarely,research_&_development,25,2,life_sciences,1888,2,Female,93,2,2,manufacturing_director,4.0,married,5906.0,0,No,13,3,4,2,10,2.0,2,9,8,3,4.068783068783069
36,No,frequently,human_resources,2,1,human_resources,1890,2,Male,94,2,2,human_resources,4.0,single,3886.0,1,No,21,4,4,0,10,2.0,2,10,1,0,8.0
40,No,rarely,research_&_development,1,4,life_sciences,1892,1,Male,98,3,4,manager,1.0,Desconocido,16823.0,2,No,11,3,1,1,22,3.0,3,19,7,11,4.068783068783069
26,No,rarely,research_&_development,1,2,life_sciences,1893,2,Female,90,2,1,research_scientist,3.0,Desconocido,2933.0,1,Yes,13,3,3,1,1,3.0,2,1,0,1,0.0
27,No,rarely,sales,2,2,other,1898,1,Female,89,4,2,sales_executive,3.0,single,6500.0,0,No,14,3,2,0,9,5.0,2,8,7,0,7.0
48,No,frequently,research_&_development,22,3,medical,1900,4,Female,58,3,4,manager,4.0,divorced,17174.0,3,No,11,3,2,1,24,3.0,3,22,17,4,7.0
44,No,rarely,research_&_development,1,4,life_sciences,1903,2,Male,78,4,2,healthcare_representative,1.0,married,5033.0,2,No,15,3,4,1,10,5.0,3,2,0,2,2.0
34,Yes,non_travel,research_&_development,16,4,technical_degree,1905,4,Male,85,1,1,research_scientist,1.0,Desconocido,2307.0,1,Yes,23,4,2,1,5,2.0,3,5,2,3,0.0
56,Yes,rarely,research_&_development,24,2,life_sciences,1907,1,Male,97,3,1,laboratory_technician,4.0,single,2587.0,1,No,16,3,4,0,5,3.0,3,4,2,1,0.0
36,No,rarely,sales,17,2,marketing,1908,3,Male,33,2,2,sales_executive,2.0,married,5507.0,2,No,16,3,3,2,12,1.0,1,4,2,1,4.068783068783069
41,No,rarely,sales,8,3,marketing,1909,3,Female,54,3,2,sales_executive,2.0,Desconocido,4393.0,5,No,21,4,3,1,14,3.0,3,5,4,1,4.0
42,No,rarely,research_&_development,6,3,medical,1911,3,Male,83,3,3,research_director,1.0,Desconocido,13348.0,9,No,13,3,2,1,18,3.0,4,13,7,5,7.0
31,No,rarely,sales,10,2,medical,1912,3,Female,86,3,2,sales_executive,4.0,divorced,6583.0,2,Yes,11,3,4,1,8,2.0,3,5,2,1,4.0
34,No,rarely,sales,3,1,medical,1915,4,Female,75,2,2,sales_executive,3.0,married,8103.0,3,Yes,12,3,3,0,9,3.0,2,4,2,0,1.0
31,No,rarely,research_&_development,4,3,medical,1916,1,Female,62,4,1,laboratory_technician,3.0,divorced,3978.0,8,No,12,3,2,1,4,0.0,2,2,2,2,2.0
26,No,frequently,research_&_development,6,3,other,1918,3,Male,61,4,1,laboratory_technician,4.0,married,2544.0,0,No,18,3,1,1,8,3.0,3,7,7,7,7.0
45,No,frequently,research_&_development,1,4,medical,1922,2,Male,44,3,2,healthcare_representative,3.0,single,5399.0,4,No,12,3,3,0,12,3.0,3,4,2,0,3.0
33,No,rarely,sales,10,4,marketing,1924,2,Male,43,3,2,sales_executive,3.0,single,5487.0,1,No,14,3,2,0,10,2.0,2,10,4,0,9.0
28,No,frequently,sales,1,2,life_sciences,1927,3,Male,42,2,2,sales_executive,4.0,Desconocido,6834.0,1,Yes,12,3,3,1,7,2.0,3,7,7,0,7.0
29,Yes,frequently,sales,24,3,technical_degree,1928,3,Male,45,4,1,sales_representative,1.0,single,1091.0,1,No,17,3,4,0,1,3.0,3,1,0,0,4.068783068783069
39,No,non_travel,sales,21,4,life_sciences,1929,1,Female,32,1,2,sales_executive,3.0,married,5736.0,6,No,19,3,3,1,10,1.0,3,3,2,1,2.0
27,No,rarely,research_&_development,2,4,technical_degree,1931,2,Male,41,3,1,research_scientist,2.0,married,2226.0,1,No,11,3,3,1,6,3.0,2,5,3,1,2.0
34,No,frequently,research_&_development,22,4,other,1932,3,Male,86,2,2,research_scientist,4.0,married,5747.0,1,Yes,15,3,2,0,16,3.0,3,15,10,6,11.0
28,Yes,rarely,sales,13,2,other,1933,4,Female,84,3,2,sales_executive,3.0,single,9854.0,3,Yes,11,3,4,0,6,0.0,3,2,0,2,2.0
47,No,non_travel,research_&_development,14,4,technical_degree,1934,3,Male,64,3,2,research_scientist,2.0,married,5467.0,8,No,18,3,3,1,16,4.0,4,8,7,1,4.068783068783069
56,No,rarely,sales,11,5,other,1935,4,Female,89,2,2,sales_executive,1.0,married,5380.0,4,No,16,3,3,1,6,3.0,3,0,0,0,0.0
39,No,rarely,research_&_development,9,2,medical,1936,1,Male,87,3,2,manufacturing_director,1.0,married,5151.0,1,No,25,4,4,1,10,3.0,3,10,0,7,9.0
38,No,frequently,research_&_development,8,3,medical,1937,4,Female,58,2,2,research_scientist,2.0,divorced,2133.0,1,Yes,16,3,3,1,20,3.0,3,20,11,0,7.0
36,No,rarely,sales,21,3,life_sciences,1938,4,Female,72,3,4,manager,4.0,married,17875.0,4,Yes,13,3,3,1,29,2.0,2,1,0,0,0.0
32,Yes,frequently,research_&_development,5,2,life_sciences,1939,1,Female,47,4,1,research_scientist,3.0,single,2432.0,3,Yes,14,3,1,0,8,2.0,3,4,1,0,3.0
38,No,rarely,research_&_development,9,2,life_sciences,1940,2,Male,71,3,1,research_scientist,4.0,divorced,4771.0,2,No,19,3,4,2,10,0.0,4,5,2,0,3.0
49,No,frequently,research_&_development,2,1,life_sciences,1941,2,Male,42,3,5,research_director,4.0,married,19161.0,3,No,15,3,4,0,28,3.0,3,5,4,4,3.0
42,No,rarely,sales,12,4,marketing,1943,2,Male,77,3,2,sales_executive,4.0,divorced,5087.0,3,Yes,12,3,3,2,14,4.0,3,0,0,0,0.0
27,Yes,frequently,human_resources,22,3,other,1944,1,Female,58,2,1,human_resources,2.0,married,2863.0,1,No,12,3,1,0,1,2.0,3,1,0,0,0.0
35,No,rarely,sales,18,4,medical,1945,2,Male,71,3,2,sales_executive,1.0,married,5561.0,0,No,16,3,4,1,6,2.0,1,5,3,0,4.0
28,No,non_travel,research_&_development,16,3,medical,1947,3,Male,49,3,1,research_scientist,3.0,single,2144.0,1,No,14,3,3,0,5,3.0,2,5,3,1,4.0
31,No,non_travel,research_&_development,3,2,medical,1948,3,Male,48,3,1,research_scientist,1.0,divorced,3065.0,1,Yes,13,3,4,1,4,3.0,4,4,2,2,4.068783068783069
36,No,non_travel,research_&_development,9,4,life_sciences,1949,1,Male,66,4,1,laboratory_technician,2.0,married,2810.0,1,No,22,4,2,0,5,3.0,3,5,4,0,2.0
34,No,rarely,sales,1,3,marketing,1950,1,Male,32,3,3,sales_executive,4.0,single,9888.0,1,No,21,4,1,0,14,3.0,2,14,8,2,1.0
34,No,rarely,sales,13,4,medical,1951,4,Male,39,3,3,sales_executive,3.0,divorced,8628.0,1,No,18,3,3,1,9,2.0,2,8,7,1,4.068783068783069
26,No,rarely,research_&_development,1,3,medical,1952,3,Male,95,3,1,laboratory_technician,1.0,Desconocido,2867.0,0,No,13,3,4,0,8,6.0,2,7,7,7,6.0
29,No,rarely,research_&_development,1,3,life_sciences,1954,1,Male,89,3,2,healthcare_representative,3.0,married,5373.0,0,No,12,3,1,1,6,5.0,2,5,3,0,2.0
32,No,non_travel,research_&_development,15,4,medical,1955,3,Female,34,3,2,healthcare_representative,4.0,divorced,6667.0,5,No,18,3,2,1,9,6.0,3,5,1,1,4.068783068783069
31,No,frequently,research_&_development,1,3,life_sciences,1956,4,Male,48,1,2,research_scientist,1.0,married,5003.0,1,No,21,4,2,0,10,6.0,3,10,8,8,4.068783068783069
28,Yes,rarely,research_&_development,17,3,technical_degree,1960,3,Male,32,2,1,laboratory_technician,4.0,divorced,2367.0,5,No,12,3,1,1,6,2.0,2,4,1,0,3.0
38,No,rarely,sales,1,3,life_sciences,1961,1,Male,59,2,1,sales_representative,1.0,single,2858.0,4,No,14,3,1,0,20,3.0,2,1,0,0,0.0
35,No,rarely,sales,7,4,life_sciences,1962,3,Female,55,3,2,sales_executive,4.0,married,5204.0,1,Yes,11,3,4,0,10,2.0,3,10,8,0,9.0
27,No,rarely,sales,9,3,marketing,1965,4,Male,44,3,2,sales_executive,4.0,single,4105.0,1,No,14,3,1,0,7,5.0,3,7,7,0,7.0
32,No,rarely,research_&_development,5,4,other,1966,4,Male,56,2,2,manufacturing_director,4.0,single,9679.0,8,No,24,4,2,0,8,1.0,3,1,0,0,0.0
31,Yes,frequently,sales,26,4,marketing,1967,1,Male,63,3,2,sales_executive,4.0,married,5617.0,1,Yes,11,3,3,0,10,4.0,3,10,7,0,8.0
53,Yes,rarely,sales,24,4,life_sciences,1968,1,Male,66,3,3,sales_executive,1.0,single,10448.0,6,Yes,13,3,2,0,15,2.0,2,2,2,2,2.0
54,No,rarely,research_&_development,9,2,life_sciences,1969,1,Female,67,3,2,research_scientist,3.0,married,2897.0,3,No,11,3,3,2,9,6.0,2,4,3,2,3.0
33,No,frequently,research_&_development,7,2,life_sciences,1970,4,Male,36,3,2,healthcare_representative,3.0,divorced,5968.0,1,No,20,4,3,3,9,2.0,3,9,7,2,4.068783068783069
43,No,rarely,research_&_development,11,3,life_sciences,1971,1,Male,30,3,3,healthcare_representative,3.0,married,7510.0,1,No,17,3,2,1,10,1.0,3,10,9,0,9.0
36,No,frequently,human_resources,1,4,other,1972,4,Male,88,3,1,human_resources,2.0,married,2991.0,0,Yes,11,3,2,1,7,2.0,3,6,2,1,2.0
55,No,rarely,human_resources,26,4,human_resources,1973,3,Male,71,4,5,manager,2.0,married,19636.0,4,Yes,18,3,1,1,35,0.0,3,10,9,1,4.0
31,No,rarely,research_&_development,2,1,medical,1974,4,Female,59,1,1,laboratory_technician,4.0,Desconocido,1129.0,1,Yes,11,3,3,3,1,4.0,3,1,0,0,0.0
39,No,rarely,sales,15,4,marketing,1975,2,Male,77,3,4,sales_executive,1.0,single,13341.0,0,No,12,3,1,0,21,3.0,3,20,8,11,10.0
42,No,non_travel,research_&_development,23,2,life_sciences,1976,4,Male,37,2,2,research_scientist,3.0,single,4332.0,1,No,12,3,4,0,20,2.0,3,20,9,3,7.0
31,No,non_travel,research_&_development,10,3,medical,1979,3,Female,40,3,3,research_director,3.0,married,11031.0,4,No,20,4,3,1,13,2.0,4,11,7,4,8.0
54,No,rarely,research_&_development,10,3,medical,1980,3,Female,77,3,2,manufacturing_director,1.0,single,4440.0,6,Yes,19,3,4,0,9,3.0,3,5,2,1,4.068783068783069
24,No,rarely,research_&_development,1,2,life_sciences,1981,2,Male,45,2,2,healthcare_representative,3.0,single,4617.0,1,No,12,3,2,0,4,2.0,2,4,3,1,2.0
23,No,rarely,research_&_development,12,2,other,1982,4,Male,78,3,1,laboratory_technician,4.0,single,2647.0,1,No,13,3,3,0,5,6.0,4,5,2,1,4.0
40,No,frequently,research_&_development,11,3,technical_degree,1985,4,Female,73,3,2,laboratory_technician,3.0,married,6323.0,1,No,11,3,1,1,10,2.0,4,10,9,9,4.0
40,No,rarely,sales,2,2,marketing,1986,2,Female,92,3,2,sales_executive,2.0,married,5677.0,3,No,14,3,3,1,15,4.0,3,11,8,5,10.0
25,No,rarely,human_resources,2,3,human_resources,1987,3,Female,82,3,1,human_resources,2.0,Desconocido,2187.0,4,No,14,3,3,0,6,3.0,3,2,0,1,2.0
30,No,rarely,research_&_development,1,2,medical,1989,4,Male,76,3,1,laboratory_technician,2.0,married,3748.0,1,No,13,3,3,0,12,6.0,2,12,8,1,7.0
36,No,rarely,research_&_development,2,1,other,1992,4,Male,57,3,1,laboratory_technician,3.0,divorced,3977.0,6,Yes,19,3,3,1,7,2.0,2,2,2,0,2.0
47,No,rarely,research_&_development,25,3,medical,1993,1,Male,84,3,3,healthcare_representative,3.0,single,8633.0,2,No,23,4,2,0,25,3.0,3,17,14,12,11.0
33,No,non_travel,research_&_development,1,2,medical,1994,2,Male,59,2,1,laboratory_technician,3.0,divorced,2008.0,1,No,12,3,3,3,1,2.0,2,1,1,0,0.0
38,No,rarely,sales,1,4,life_sciences,1995,4,Male,86,3,2,sales_executive,2.0,married,4440.0,0,No,15,3,1,2,16,3.0,3,15,13,5,8.0
31,No,rarely,sales,2,2,life_sciences,1996,1,Male,54,3,1,sales_representative,3.0,Desconocido,3067.0,0,No,19,3,3,1,3,1.0,3,2,2,1,4.068783068783069
38,No,frequently,research_&_development,6,4,life_sciences,1997,1,Male,72,2,2,manufacturing_director,3.0,married,5321.0,2,No,11,3,4,1,10,1.0,3,8,3,7,7.0
42,No,rarely,research_&_development,18,4,life_sciences,1998,4,Male,35,3,2,research_scientist,1.0,divorced,5410.0,6,Yes,17,3,3,1,9,3.0,2,4,3,1,2.0
41,No,rarely,research_&_development,1,3,life_sciences,1999,4,Male,76,3,1,research_scientist,4.0,married,2782.0,3,No,22,4,1,1,12,3.0,3,5,3,1,0.0
47,No,non_travel,research_&_development,1,1,medical,2000,3,Female,98,3,3,research_director,2.0,married,11957.0,0,No,18,3,1,2,14,3.0,1,13,8,5,12.0
36,No,rarely,research_&_development,11,4,medical,2003,4,Male,43,3,1,laboratory_technician,3.0,married,2660.0,7,Yes,11,3,3,1,5,3.0,3,2,2,2,2.0
22,No,rarely,research_&_development,1,2,life_sciences,2007,4,Male,63,3,1,research_scientist,3.0,single,3375.0,0,No,12,3,4,0,4,3.0,4,3,2,1,2.0
35,No,rarely,research_&_development,9,4,medical,2008,2,Male,48,3,2,research_scientist,3.0,single,5098.0,1,No,19,3,2,0,10,5.0,3,10,7,0,8.0
33,No,rarely,research_&_development,15,2,medical,2009,2,Female,95,3,2,healthcare_representative,4.0,married,4878.0,0,Yes,13,3,1,1,10,6.0,3,9,7,8,1.0
32,No,rarely,research_&_development,29,4,life_sciences,2010,3,Female,49,2,1,laboratory_technician,2.0,single,2837.0,1,No,13,3,3,0,6,3.0,3,6,2,4,4.068783068783069
40,No,rarely,research_&_development,1,4,life_sciences,2012,1,Male,83,3,1,laboratory_technician,4.0,married,2406.0,8,No,19,3,3,2,8,3.0,2,1,0,0,0.0
32,No,rarely,sales,1,4,medical,2013,2,Male,68,2,1,sales_representative,2.0,married,2269.0,0,No,14,3,2,1,3,2.0,3,2,2,2,2.0
39,No,rarely,research_&_development,24,1,life_sciences,2014,1,Male,52,3,2,research_scientist,4.0,single,4108.0,7,No,13,3,1,0,18,2.0,3,7,7,1,7.0
38,No,rarely,research_&_development,10,3,medical,2015,2,Female,99,1,3,research_director,3.0,married,13206.0,3,No,12,3,1,1,20,3.0,3,18,16,1,11.0
32,No,rarely,sales,1,4,marketing,2016,3,Female,48,3,3,sales_executive,4.0,married,10422.0,1,No,19,3,3,2,14,3.0,3,14,10,5,7.0
37,No,rarely,research_&_development,10,3,life_sciences,2017,3,Female,42,4,3,research_director,4.0,married,13744.0,1,Yes,25,4,1,1,16,2.0,3,16,11,6,8.0
25,No,rarely,sales,8,2,other,2018,1,Female,85,3,2,sales_executive,3.0,divorced,4907.0,0,Yes,22,4,2,1,6,3.0,2,5,3,0,4.0
52,No,non_travel,sales,29,4,life_sciences,2019,1,Male,40,3,1,sales_representative,4.0,Desconocido,3482.0,2,No,15,3,2,2,16,3.0,2,9,8,0,0.0
44,No,rarely,research_&_development,1,3,medical,2020,2,Male,42,3,1,research_scientist,4.0,Desconocido,2436.0,6,Yes,12,3,3,0,6,2.0,3,4,3,1,2.0
21,No,rarely,sales,5,1,medical,2021,3,Male,58,3,1,sales_representative,1.0,single,2380.0,1,Yes,11,3,4,0,2,6.0,3,2,2,1,2.0
39,No,non_travel,research_&_development,9,3,life_sciences,2022,4,Male,87,3,5,manager,4.0,single,19431.0,2,No,13,3,3,0,21,3.0,2,6,0,1,4.068783068783069
23,Yes,frequently,sales,9,3,marketing,2023,4,Male,33,3,1,sales_representative,1.0,married,1790.0,1,No,19,3,1,1,1,3.0,2,1,0,1,0.0
36,No,rarely,sales,3,3,medical,2024,1,Female,94,2,3,sales_executive,4.0,married,7644.0,0,No,19,3,3,2,10,2.0,3,9,7,3,4.0
36,No,frequently,research_&_development,4,2,life_sciences,2025,4,Female,97,3,2,manufacturing_director,2.0,divorced,5131.0,7,No,13,3,2,3,18,3.0,3,4,2,0,2.0
56,No,non_travel,research_&_development,1,4,life_sciences,2026,3,Male,57,3,2,healthcare_representative,3.0,divorced,6306.0,1,No,21,4,1,1,13,2.0,2,13,12,1,9.0
29,Yes,rarely,research_&_development,1,4,medical,2027,1,Male,36,3,1,research_scientist,4.0,married,4787.0,9,Yes,14,3,2,3,4,3.0,4,2,2,2,4.068783068783069
36,No,rarely,research_&_development,2,3,life_sciences,2031,1,Male,56,3,5,manager,3.0,married,18880.0,5,No,11,3,1,0,24,2.0,2,22,6,4,14.0
56,Yes,rarely,research_&_development,7,2,technical_degree,2032,4,Male,72,3,1,laboratory_technician,3.0,married,2339.0,8,No,11,3,4,1,14,4.0,1,10,9,9,8.0
41,No,rarely,research_&_development,28,4,life_sciences,2034,1,Female,60,2,4,manufacturing_director,2.0,married,13570.0,0,No,23,4,3,1,21,3.0,3,20,7,0,4.068783068783069
34,No,rarely,sales,28,3,marketing,2035,4,Female,95,2,2,sales_executive,3.0,married,6712.0,1,No,21,4,4,2,8,2.0,3,8,7,1,7.0
36,No,non_travel,sales,15,4,marketing,2036,4,Male,88,1,2,sales_executive,4.0,divorced,5406.0,1,No,24,4,1,1,15,3.0,2,15,12,11,11.0
41,No,rarely,sales,3,3,life_sciences,2037,3,Male,57,2,2,sales_executive,2.0,divorced,8938.0,2,No,11,3,3,1,14,5.0,3,5,4,0,4.0
32,No,rarely,research_&_development,2,3,technical_degree,2038,4,Male,78,3,1,research_scientist,1.0,single,2439.0,1,No,14,3,4,0,4,4.0,3,4,2,1,2.0
35,No,rarely,human_resources,26,4,life_sciences,2040,3,Female,31,3,3,human_resources,4.0,single,8837.0,1,Yes,16,3,3,0,9,2.0,3,9,0,1,7.0
38,No,rarely,sales,10,2,life_sciences,2041,1,Female,100,3,2,sales_executive,4.0,married,5343.0,1,No,11,3,3,1,10,1.0,3,10,7,1,4.068783068783069
50,Yes,frequently,sales,1,4,life_sciences,2044,2,Male,94,3,2,sales_executive,3.0,divorced,6728.0,7,No,12,3,4,2,12,3.0,3,6,3,0,1.0
36,No,rarely,sales,11,4,marketing,2045,2,Female,100,2,2,sales_executive,4.0,married,6652.0,4,No,13,3,1,1,8,2.0,2,6,3,0,0.0
45,No,rarely,sales,20,3,life_sciences,2046,4,Female,50,3,2,sales_executive,3.0,single,4850.0,8,No,15,3,3,0,8,3.0,3,5,3,0,1.0
36,No,rarely,research_&_development,2,4,life_sciences,2048,3,Male,52,2,1,research_scientist,3.0,single,2809.0,2,No,14,3,4,0,8,2.0,3,2,2,2,4.068783068783069
35,No,frequently,research_&_development,18,4,life_sciences,2049,3,Male,80,3,2,healthcare_representative,3.0,married,5689.0,1,Yes,14,3,4,2,10,2.0,4,10,2,0,2.0
40,No,rarely,research_&_development,2,4,medical,2051,3,Female,98,3,1,research_scientist,3.0,married,2001.0,2,No,14,3,2,3,20,2.0,3,5,3,0,4.068783068783069
35,No,rarely,research_&_development,1,4,life_sciences,2052,3,Female,62,1,1,research_scientist,4.0,married,2977.0,1,No,12,3,4,1,4,3.0,3,4,3,1,1.0
29,No,rarely,research_&_development,13,2,other,2053,4,Male,46,2,2,laboratory_technician,2.0,married,4025.0,4,Yes,13,3,1,1,10,2.0,3,4,3,0,3.0
29,No,rarely,research_&_development,28,4,medical,2054,4,Female,73,2,1,research_scientist,1.0,single,3785.0,1,No,14,3,2,0,5,3.0,1,5,4,0,4.0
50,Yes,rarely,research_&_development,28,3,marketing,2055,4,Male,39,2,3,sales_executive,1.0,divorced,10854.0,4,Yes,13,3,2,1,20,3.0,3,3,2,2,0.0
39,No,rarely,sales,24,1,marketing,2056,2,Female,60,2,4,sales_executive,4.0,married,12031.0,0,No,11,3,1,1,21,2.0,2,20,9,9,6.0
31,No,rarely,research_&_development,5,3,medical,2057,2,Male,74,3,2,manufacturing_director,1.0,single,9936.0,0,No,19,3,2,0,10,2.0,3,9,4,1,7.0
